valence,arousal
-0.771,0.576
-0.744,0.587
-0.784,0.620
-0.785,0.613
-0.765,0.594
-0.772,0.581
-0.761,0.582
-0.744,0.546
-0.772,0.612
-0.770,0.587
-0.748,0.571
-0.730,0.508
-0.757,0.535
-0.735,0.527
-0.754,0.545
-0.743,0.516
-0.727,0.516
-0.730,0.517
-0.708,0.518
-0.717,0.503
-0.713,0.517
-0.732,0.486
-0.749,0.527
-0.752,0.499
-0.743,0.529
-0.732,0.510
-0.743,0.505
-0.726,0.475
-0.720,0.482
-0.747,0.485
-0.715,0.462
-0.760,0.503
-0.760,0.498
-0.748,0.485
-0.715,0.439
-0.736,0.433
-0.729,0.455
-0.660,0.407
-0.705,0.438
-0.697,0.425
-0.670,0.380
-0.732,0.431
-0.688,0.410
-0.678,0.448
-0.664,0.419
-0.650,0.360
-0.633,0.389
-0.674,0.367
-0.663,0.383
-0.657,0.453
-0.704,0.409
-0.679,0.382
-0.650,0.369
-0.667,0.364
-0.616,0.333
-0.616,0.420
-0.668,0.389
-0.583,0.304
-0.565,0.302
-0.574,0.290
-0.598,0.314
-0.594,0.337
-0.623,0.352
-0.537,0.260
-0.537,0.264
-0.606,0.316
-0.536,0.268
-0.511,0.273
-0.570,0.293
-0.516,0.252
-0.545,0.286
-0.580,0.257
-0.544,0.267
-0.434,0.226
-0.556,0.231
-0.496,0.195
-0.509,0.195
-0.557,0.238
-0.560,0.206
-0.316,0.126
-0.564,0.215
-0.447,0.130
-0.450,0.150
-0.426,0.111
-0.439,0.135
-0.412,0.099
-0.427,0.126
-0.405,0.111
-0.402,0.091
-0.480,0.133
-0.481,0.121
-0.419,0.118
-0.462,0.133
-0.405,0.113
-0.441,0.130
-0.472,0.139
-0.470,0.152
-0.420,0.117
-0.438,0.157
-0.442,0.146
-0.426,0.123
-0.444,0.151
-0.421,0.111
-0.418,0.127
-0.415,0.153
-0.419,0.116
-0.418,0.146
-0.420,0.143
-0.475,0.175
-0.460,0.126
-0.425,0.157
-0.424,0.138
-0.375,0.133
-0.415,0.183
-0.413,0.131
-0.391,0.146
-0.412,0.161
-0.406,0.139
-0.390,0.137
-0.397,0.131
-0.407,0.132
-0.346,0.075
-0.379,0.128
-0.406,0.137
-0.366,0.091
-0.390,0.139
-0.366,0.105
-0.367,0.101
-0.393,0.143
-0.408,0.134
-0.354,0.122
-0.341,0.115
-0.394,0.160
-0.371,0.097
-0.386,0.104
-0.375,0.112
-0.328,0.079
-0.386,0.136
-0.391,0.118
-0.358,0.082
-0.368,0.080
-0.385,0.083
-0.370,0.103
-0.390,0.110
-0.388,0.102
-0.347,0.055
-0.363,0.091
-0.394,0.104
-0.365,0.063
-0.377,0.084
-0.356,0.060
-0.385,0.086
-0.382,0.119
-0.386,0.122
-0.352,0.078
-0.343,0.087
-0.404,0.111
-0.457,0.082
-0.460,0.138
-0.476,0.130
-0.439,0.108
-0.476,0.168
-0.479,0.126
-0.486,0.123
-0.462,0.159
-0.468,0.152
-0.474,0.122
-0.449,0.141
-0.481,0.145
-0.461,0.094
-0.459,0.166
-0.456,0.165
-0.440,0.130
-0.459,0.174
-0.446,0.142
-0.475,0.159
-0.459,0.204
-0.427,0.160
-0.445,0.148
-0.435,0.155
-0.449,0.179
-0.463,0.146
-0.462,0.204
-0.439,0.186
-0.417,0.143
-0.431,0.177
-0.394,0.145
-0.423,0.157
-0.383,0.174
-0.358,0.150
-0.374,0.133
-0.358,0.126
-0.404,0.176
-0.372,0.131
-0.377,0.173
-0.377,0.150
-0.353,0.118
-0.384,0.154
-0.373,0.126
-0.393,0.153
-0.412,0.155
-0.397,0.133
-0.384,0.137
-0.399,0.131
-0.411,0.146
-0.409,0.131
-0.422,0.149
-0.387,0.144
-0.361,0.104
-0.394,0.151
-0.382,0.121
-0.431,0.155
-0.445,0.146
-0.433,0.144
-0.415,0.139
-0.431,0.155
-0.426,0.167
-0.419,0.139
-0.418,0.153
-0.441,0.156
-0.394,0.116
-0.466,0.168
-0.429,0.156
-0.465,0.164
-0.476,0.165
-0.468,0.172
-0.444,0.155
-0.436,0.174
-0.431,0.187
-0.451,0.188
-0.457,0.212
-0.498,0.217
-0.429,0.160
-0.478,0.199
-0.447,0.185
-0.486,0.219
-0.472,0.214
-0.448,0.192
-0.451,0.178
-0.460,0.209
-0.453,0.206
-0.469,0.227
-0.465,0.220
-0.469,0.211
-0.426,0.187
-0.469,0.238
-0.445,0.202
-0.446,0.231
-0.474,0.226
-0.485,0.228
-0.463,0.215
-0.448,0.229
-0.454,0.219
-0.491,0.225
-0.482,0.211
-0.506,0.219
-0.451,0.196
-0.443,0.212
-0.441,0.207
-0.445,0.221
-0.456,0.219
-0.458,0.208
-0.474,0.193
-0.445,0.201
-0.464,0.201
-0.428,0.204
-0.437,0.199
-0.467,0.226
-0.454,0.202
-0.426,0.212
-0.440,0.187
-0.419,0.185
-0.439,0.187
-0.424,0.190
-0.432,0.170
-0.395,0.173
-0.416,0.168
-0.400,0.164
-0.421,0.185
-0.443,0.197
-0.435,0.177
-0.428,0.190
-0.424,0.159
-0.417,0.149
-0.430,0.183
-0.439,0.175
-0.458,0.181
-0.424,0.167
-0.412,0.180
-0.399,0.174
-0.396,0.174
-0.419,0.195
-0.424,0.136
-0.405,0.152
-0.423,0.180
-0.378,0.148
-0.403,0.173
-0.398,0.165
-0.419,0.134
-0.405,0.139
-0.412,0.148
-0.391,0.120
-0.412,0.142
-0.421,0.144
-0.407,0.101
-0.393,0.127
-0.407,0.113
-0.383,0.096
-0.416,0.132
-0.415,0.115
-0.391,0.084
-0.402,0.104
-0.406,0.108
-0.391,0.106
-0.401,0.133
-0.417,0.147
-0.386,0.094
-0.376,0.125
-0.372,0.117
-0.359,0.093
-0.376,0.107
-0.365,0.111
-0.379,0.112
-0.383,0.110
-0.346,0.103
-0.377,0.120
-0.377,0.129
-0.362,0.132
-0.346,0.109
-0.359,0.092
-0.370,0.101
-0.332,0.090
-0.347,0.136
-0.349,0.112
-0.324,0.090
-0.353,0.095
-0.338,0.094
-0.338,0.109
-0.321,0.109
-0.335,0.116
-0.324,0.097
-0.351,0.109
-0.326,0.111
-0.307,0.117
-0.308,0.124
-0.314,0.123
-0.323,0.112
-0.348,0.117
-0.321,0.112
-0.345,0.111
-0.349,0.106
-0.362,0.104
-0.350,0.094
-0.356,0.120
-0.347,0.122
-0.331,0.114
-0.351,0.123
-0.334,0.118
-0.336,0.094
-0.342,0.114
-0.320,0.097
-0.324,0.127
-0.320,0.128
-0.342,0.101
-0.326,0.107
-0.343,0.115
-0.328,0.119
-0.326,0.119
-0.318,0.146
-0.330,0.105
-0.335,0.114
-0.332,0.122
-0.317,0.119
-0.334,0.134
-0.323,0.127
-0.335,0.110
-0.330,0.118
-0.326,0.128
-0.326,0.132
-0.324,0.108
-0.333,0.126
-0.328,0.100
-0.311,0.131
-0.319,0.153
-0.334,0.107
-0.352,0.106
-0.338,0.104
-0.350,0.103
-0.338,0.116
-0.355,0.143
-0.346,0.128
-0.333,0.102
-0.357,0.129
-0.346,0.122
-0.331,0.126
-0.350,0.142
-0.330,0.104
-0.353,0.127
-0.340,0.118
-0.360,0.112
-0.343,0.111
-0.358,0.147
-0.342,0.129
-0.368,0.123
-0.362,0.138
-0.350,0.102
-0.369,0.124
-0.378,0.132
-0.365,0.108
-0.363,0.120
-0.364,0.122
-0.358,0.105
-0.371,0.117
-0.383,0.134
-0.372,0.145
-0.385,0.133
-0.376,0.147
-0.359,0.112
-0.368,0.127
-0.384,0.129
-0.369,0.134
-0.392,0.142
-0.380,0.143
-0.370,0.136
-0.387,0.150
-0.353,0.153
-0.358,0.169
-0.372,0.157
-0.379,0.183
-0.359,0.138
-0.361,0.147
-0.354,0.168
-0.351,0.163
-0.406,0.163
-0.367,0.152
-0.344,0.138
-0.371,0.148
-0.357,0.163
-0.372,0.174
-0.394,0.168
-0.373,0.155
-0.355,0.147
-0.384,0.149
-0.355,0.159
-0.356,0.138
-0.394,0.167
-0.356,0.131
-0.368,0.144
-0.371,0.167
-0.354,0.156
-0.363,0.162
-0.373,0.166
-0.364,0.171
-0.356,0.150
-0.378,0.181
-0.357,0.178
-0.352,0.163
-0.368,0.176
-0.366,0.167
-0.357,0.173
-0.381,0.184
-0.343,0.178
-0.359,0.156
-0.354,0.151
-0.350,0.169
-0.345,0.155
-0.353,0.176
-0.333,0.177
-0.337,0.137
-0.348,0.164
-0.341,0.152
-0.353,0.170
-0.335,0.181
-0.313,0.164
-0.324,0.154
-0.339,0.160
-0.353,0.153
-0.339,0.137
-0.334,0.173
-0.329,0.145
-0.327,0.147
-0.325,0.168
-0.328,0.154
-0.320,0.171
-0.327,0.186
-0.320,0.162
-0.339,0.180
-0.337,0.170
-0.345,0.169
-0.336,0.174
-0.338,0.183
-0.347,0.186
-0.347,0.179
-0.343,0.192
-0.333,0.181
-0.343,0.208
-0.335,0.180
-0.337,0.196
-0.337,0.204
-0.326,0.195
-0.333,0.191
-0.344,0.199
-0.322,0.189
-0.331,0.189
-0.343,0.189
-0.325,0.201
-0.321,0.166
-0.319,0.197
-0.307,0.168
-0.332,0.195
-0.334,0.177
-0.319,0.177
-0.325,0.174
-0.330,0.194
-0.326,0.173
-0.336,0.197
-0.327,0.175
-0.331,0.207
-0.327,0.177
-0.330,0.201
-0.341,0.180
-0.344,0.196
-0.341,0.204
-0.340,0.194
-0.321,0.196
-0.337,0.178
-0.337,0.167
-0.357,0.168
-0.341,0.183
-0.358,0.197
-0.330,0.182
-0.331,0.194
-0.330,0.176
-0.352,0.200
-0.351,0.177
-0.345,0.202
-0.335,0.189
-0.333,0.186
-0.336,0.154
-0.347,0.174
-0.350,0.153
-0.351,0.186
-0.336,0.176
-0.343,0.180
-0.336,0.162
-0.362,0.174
-0.342,0.164
-0.350,0.180
-0.318,0.182
-0.342,0.178
-0.342,0.164
-0.345,0.174
-0.334,0.172
-0.347,0.180
-0.331,0.175
-0.361,0.180
-0.349,0.161
-0.358,0.157
-0.379,0.171
-0.361,0.180
-0.393,0.186
-0.364,0.172
-0.351,0.153
-0.352,0.155
-0.378,0.165
-0.369,0.173
-0.343,0.162
-0.357,0.163
-0.359,0.151
-0.370,0.160
-0.388,0.135
-0.373,0.157
-0.387,0.151
-0.371,0.148
-0.347,0.150
-0.364,0.152
-0.371,0.138
-0.368,0.132
-0.375,0.154
-0.370,0.158
-0.367,0.182
-0.379,0.169
-0.372,0.156
-0.375,0.143
-0.372,0.179
-0.359,0.174
-0.384,0.176
-0.387,0.171
-0.390,0.172
-0.389,0.176
-0.376,0.186
-0.363,0.172
-0.365,0.188
-0.378,0.191
-0.375,0.168
-0.377,0.176
-0.381,0.187
-0.363,0.169
-0.345,0.190
-0.371,0.196
-0.377,0.192
-0.365,0.172
-0.384,0.195
-0.357,0.185
-0.362,0.211
-0.343,0.222
-0.344,0.187
-0.354,0.157
-0.353,0.194
-0.335,0.184
-0.359,0.214
-0.363,0.216
-0.351,0.192
-0.346,0.183
-0.348,0.185
-0.350,0.188
-0.410,0.210
-0.353,0.212
-0.352,0.196
-0.360,0.188
-0.360,0.191
-0.363,0.170
-0.387,0.188
-0.335,0.194
-0.367,0.196
-0.360,0.167
-0.345,0.175
-0.376,0.180
-0.361,0.212
-0.332,0.209
-0.353,0.202
-0.361,0.180
-0.338,0.178
-0.362,0.166
-0.368,0.208
-0.338,0.184
-0.371,0.191
-0.365,0.176
-0.330,0.175
-0.376,0.190
-0.376,0.195
-0.350,0.172
-0.331,0.180
-0.361,0.188
-0.345,0.192
-0.374,0.197
-0.388,0.178
-0.342,0.152
-0.349,0.180
-0.347,0.167
-0.348,0.160
-0.405,0.191
-0.365,0.181
-0.348,0.155
-0.375,0.183
-0.384,0.159
-0.374,0.149
-0.392,0.176
-0.387,0.178
-0.356,0.139
-0.362,0.169
-0.357,0.146
-0.359,0.135
-0.392,0.163
-0.386,0.164
-0.369,0.147
-0.392,0.152
-0.368,0.155
-0.347,0.180
-0.374,0.164
-0.374,0.159
-0.346,0.151
-0.341,0.173
-0.345,0.148
-0.374,0.166
-0.411,0.171
-0.353,0.172
-0.364,0.166
-0.374,0.185
-0.385,0.152
-0.397,0.166
-0.398,0.158
-0.368,0.161
-0.393,0.170
-0.399,0.177
-0.374,0.159
-0.406,0.166
-0.387,0.153
-0.367,0.172
-0.378,0.168
-0.394,0.188
-0.377,0.170
-0.397,0.174
-0.388,0.163
-0.395,0.176
-0.383,0.180
-0.380,0.230
-0.370,0.188
-0.361,0.178
-0.386,0.185
-0.378,0.202
-0.387,0.178
-0.406,0.213
-0.402,0.176
-0.386,0.167
-0.379,0.166
-0.381,0.183
-0.388,0.186
-0.429,0.214
-0.402,0.186
-0.365,0.174
-0.341,0.173
-0.385,0.170
-0.377,0.163
-0.392,0.179
-0.397,0.164
-0.380,0.161
-0.360,0.171
-0.409,0.158
-0.381,0.155
-0.387,0.183
-0.399,0.165
-0.353,0.149
-0.355,0.170
-0.398,0.167
-0.368,0.148
-0.362,0.175
-0.367,0.165
-0.346,0.157
-0.352,0.175
-0.378,0.153
-0.361,0.134
-0.384,0.158
-0.389,0.152
-0.340,0.149
-0.347,0.166
-0.390,0.170
-0.377,0.164
-0.400,0.171
-0.387,0.143
-0.374,0.152
-0.353,0.154
-0.393,0.154
-0.384,0.141
-0.400,0.154
-0.394,0.152
-0.388,0.157
-0.392,0.176
-0.426,0.163
-0.364,0.162
-0.367,0.150
-0.351,0.131
-0.393,0.162
-0.382,0.161
-0.368,0.141
-0.353,0.164
-0.379,0.166
-0.359,0.165
-0.369,0.174
-0.374,0.165
-0.372,0.140
-0.354,0.170
-0.382,0.165
-0.352,0.149
-0.350,0.172
-0.369,0.163
-0.357,0.114
-0.342,0.157
-0.346,0.144
-0.325,0.113
-0.329,0.143
-0.360,0.145
-0.329,0.107
-0.312,0.150
-0.311,0.154
-0.313,0.121
-0.332,0.162
-0.347,0.169
-0.319,0.119
-0.308,0.146
-0.312,0.135
-0.306,0.118
-0.315,0.112
-0.313,0.126
-0.304,0.084
-0.301,0.158
-0.323,0.156
-0.306,0.120
-0.307,0.130
-0.306,0.126
-0.306,0.097
-0.312,0.139
-0.306,0.132
-0.282,0.103
-0.278,0.112
-0.309,0.121
-0.285,0.084
-0.304,0.124
-0.292,0.100
-0.279,0.063
-0.276,0.089
-0.282,0.084
-0.268,0.066
-0.291,0.097
-0.303,0.087
-0.305,0.073
-0.286,0.079
-0.277,0.073
-0.262,0.065
-0.298,0.089
-0.300,0.083
-0.297,0.054
-0.285,0.076
-0.272,0.069
-0.276,0.057
-0.312,0.082
-0.296,0.058
-0.299,0.058
-0.269,0.051
-0.283,0.058
-0.285,0.049
-0.298,0.086
-0.279,0.051
-0.298,0.069
-0.293,0.081
-0.289,0.059
-0.289,0.037
-0.290,0.057
-0.300,0.044
-0.289,0.048
-0.288,0.042
-0.294,0.042
-0.310,0.035
-0.293,0.039
-0.314,0.052
-0.294,0.021
-0.290,0.027
-0.298,0.031
-0.308,0.013
-0.307,0.047
-0.322,0.066
-0.321,0.068
-0.312,0.070
-0.328,0.080
-0.333,0.059
-0.325,0.071
-0.311,0.084
-0.340,0.065
-0.353,0.093
-0.345,0.103
-0.350,0.060
-0.327,0.075
-0.301,0.105
-0.323,0.079
-0.351,0.083
-0.352,0.088
-0.354,0.058
-0.386,0.089
-0.343,0.127
-0.354,0.086
-0.362,0.112
-0.360,0.142
-0.365,0.124
-0.385,0.128
-0.355,0.145
-0.307,0.113
-0.358,0.117
-0.451,0.165
-0.459,0.151
-0.464,0.171
-0.387,0.154
-0.372,0.135
-0.447,0.186
-0.424,0.169
-0.407,0.140
-0.455,0.177
-0.402,0.161
-0.406,0.151
-0.518,0.204
-0.499,0.190
-0.451,0.172
-0.495,0.181
-0.484,0.220
-0.480,0.188
-0.575,0.255
-0.538,0.234
-0.553,0.202
-0.535,0.185
-0.473,0.167
-0.486,0.171
-0.589,0.215
-0.533,0.182
-0.534,0.167
-0.508,0.155
-0.511,0.178
-0.458,0.123
-0.578,0.202
-0.561,0.213
-0.514,0.154
-0.488,0.158
-0.564,0.193
-0.568,0.164
-0.547,0.201
-0.544,0.188
-0.520,0.178
-0.496,0.148
-0.546,0.190
-0.536,0.128
-0.579,0.186
-0.575,0.199
-0.567,0.161
-0.589,0.181
-0.599,0.194
-0.587,0.177
-0.583,0.189
-0.547,0.131
-0.542,0.153
-0.588,0.179
-0.602,0.207
-0.614,0.204
-0.581,0.180
-0.541,0.145
-0.576,0.177
-0.549,0.152
-0.548,0.167
-0.590,0.188
-0.554,0.157
-0.495,0.125
-0.557,0.188
-0.527,0.170
-0.537,0.184
-0.525,0.155
-0.514,0.136
-0.456,0.098
-0.492,0.123
-0.460,0.151
-0.503,0.161
-0.502,0.095
-0.492,0.099
-0.456,0.074
-0.496,0.120
-0.458,0.112
-0.474,0.138
-0.496,0.102
-0.523,0.113
-0.519,0.104
-0.541,0.141
-0.494,0.130
-0.498,0.157
-0.513,0.125
-0.534,0.140
-0.543,0.127
-0.558,0.149
-0.511,0.096
-0.480,0.122
-0.502,0.105
-0.502,0.104
-0.551,0.155
-0.562,0.181
-0.506,0.134
-0.511,0.174
-0.432,0.092
-0.453,0.073
-0.512,0.102
-0.512,0.122
-0.480,0.105
-0.464,0.138
-0.448,0.094
-0.442,0.061
-0.499,0.105
-0.469,0.099
-0.443,0.101
-0.415,0.092
-0.462,0.068
-0.432,0.062
-0.480,0.086
-0.483,0.123
-0.444,0.111
-0.458,0.117
-0.478,0.083
-0.484,0.082
-0.483,0.094
-0.528,0.111
-0.458,0.140
-0.457,0.127
-0.567,0.162
-0.541,0.122
-0.489,0.099
-0.525,0.132
-0.485,0.160
-0.484,0.139
-0.523,0.132
-0.487,0.105
-0.505,0.111
-0.563,0.150
-0.537,0.166
-0.514,0.151
-0.534,0.143
-0.513,0.148
-0.499,0.121
-0.554,0.182
-0.515,0.149
-0.493,0.138
-0.514,0.141
-0.486,0.143
-0.472,0.104
-0.503,0.147
-0.479,0.127
-0.463,0.130
-0.507,0.105
-0.527,0.170
-0.506,0.097
-0.525,0.145
-0.493,0.130
-0.501,0.121
-0.533,0.135
-0.549,0.172
-0.529,0.111
-0.518,0.148
-0.453,0.118
-0.498,0.131
-0.539,0.098
-0.492,0.112
-0.532,0.158
-0.563,0.189
-0.499,0.100
-0.481,0.048
-0.541,0.079
-0.553,0.142
-0.545,0.177
-0.572,0.168
-0.474,0.059
-0.530,0.095
-0.510,0.054
-0.545,0.134
-0.571,0.147
-0.542,0.130
-0.499,0.079
-0.531,0.100
-0.507,0.050
-0.540,0.100
-0.561,0.170
-0.545,0.132
-0.511,0.104
-0.509,0.087
-0.531,0.047
-0.526,0.113
-0.569,0.176
-0.538,0.158
-0.517,0.099
-0.536,0.090
-0.570,0.097
-0.516,0.125
-0.538,0.157
-0.550,0.152
-0.457,0.109
-0.486,0.117
-0.570,0.135
-0.479,0.129
-0.475,0.149
-0.500,0.173
-0.426,0.145
-0.495,0.151
-0.516,0.141
-0.474,0.120
-0.455,0.163
-0.451,0.143
-0.399,0.130
-0.401,0.128
-0.462,0.106
-0.403,0.104
-0.424,0.176
-0.495,0.194
-0.416,0.177
-0.477,0.178
-0.533,0.249
-0.455,0.216
-0.482,0.247
-0.517,0.234
-0.443,0.223
-0.540,0.288
-0.519,0.275
-0.434,0.238
-0.446,0.233
-0.452,0.223
-0.404,0.226
-0.487,0.283
-0.459,0.270
-0.382,0.209
-0.379,0.236
-0.408,0.262
-0.346,0.225
-0.414,0.240
-0.375,0.197
-0.354,0.213
-0.331,0.212
-0.334,0.228
-0.292,0.185
-0.325,0.187
-0.301,0.183
-0.273,0.187
-0.250,0.193
-0.274,0.178
-0.272,0.167
-0.294,0.208
-0.256,0.184
-0.253,0.186
-0.233,0.160
-0.256,0.179
-0.236,0.187
-0.244,0.196
-0.247,0.192
-0.217,0.170
-0.237,0.191
-0.237,0.202
-0.222,0.211
-0.260,0.212
-0.249,0.176
-0.218,0.188
-0.209,0.200
-0.217,0.218
-0.202,0.212
-0.209,0.210
-0.206,0.193
-0.209,0.201
-0.205,0.180
-0.227,0.193
-0.235,0.185
-0.240,0.213
-0.234,0.165
-0.229,0.192
-0.201,0.149
-0.248,0.183
-0.240,0.182
-0.225,0.183
-0.256,0.159
-0.247,0.146
-0.220,0.169
-0.260,0.187
-0.250,0.173
-0.216,0.165
-0.245,0.123
-0.247,0.159
-0.213,0.160
-0.241,0.163
-0.251,0.167
-0.206,0.152
-0.228,0.178
-0.254,0.183
-0.221,0.168
-0.243,0.154
-0.244,0.157
-0.218,0.174
-0.228,0.171
-0.236,0.176
-0.221,0.153
-0.241,0.165
-0.260,0.194
-0.233,0.183
-0.253,0.209
-0.238,0.163
-0.220,0.186
-0.230,0.188
-0.249,0.207
-0.236,0.186
-0.267,0.181
-0.249,0.203
-0.215,0.206
-0.240,0.205
-0.242,0.225
-0.239,0.190
-0.253,0.221
-0.231,0.210
-0.229,0.227
-0.238,0.198
-0.240,0.218
-0.226,0.208
-0.255,0.220
-0.223,0.200
-0.237,0.176
-0.252,0.190
-0.248,0.225
-0.233,0.197
-0.244,0.197
-0.235,0.181
-0.239,0.177
-0.253,0.196
-0.251,0.195
-0.225,0.200
-0.232,0.196
-0.221,0.190
-0.220,0.192
-0.250,0.188
-0.229,0.200
-0.256,0.163
-0.243,0.202
-0.229,0.212
-0.243,0.191
-0.248,0.190
-0.251,0.191
-0.255,0.210
-0.268,0.213
-0.249,0.222
-0.254,0.188
-0.288,0.196
-0.291,0.224
-0.292,0.201
-0.269,0.200
-0.270,0.215
-0.280,0.197
-0.285,0.205
-0.282,0.198
-0.267,0.215
-0.263,0.204
-0.271,0.215
-0.288,0.219
-0.272,0.192
-0.268,0.208
-0.270,0.180
-0.287,0.184
-0.270,0.198
-0.293,0.213
-0.277,0.201
-0.269,0.193
-0.267,0.217
-0.291,0.199
-0.270,0.207
-0.278,0.207
-0.275,0.205
-0.271,0.222
-0.280,0.231
-0.279,0.194
-0.258,0.208
-0.297,0.218
-0.283,0.206
-0.305,0.196
-0.280,0.204
-0.299,0.188
-0.287,0.184
-0.301,0.209
-0.298,0.211
-0.306,0.192
-0.321,0.186
-0.324,0.199
-0.318,0.196
-0.348,0.194
-0.321,0.207
-0.316,0.179
-0.324,0.192
-0.350,0.215
-0.297,0.212
-0.334,0.200
-0.309,0.218
-0.315,0.202
-0.328,0.209
-0.363,0.210
-0.326,0.223
-0.338,0.218
-0.339,0.205
-0.325,0.214
-0.329,0.222
-0.341,0.220
-0.307,0.226
-0.318,0.213
-0.338,0.231
-0.323,0.223
-0.352,0.207
-0.325,0.219
-0.328,0.235
-0.329,0.211
-0.303,0.206
-0.301,0.201
-0.301,0.207
-0.312,0.215
-0.294,0.229
-0.300,0.218
-0.293,0.204
-0.284,0.220
-0.296,0.217
-0.302,0.202
-0.312,0.219
-0.309,0.201
-0.303,0.211
-0.287,0.199
-0.312,0.222
-0.312,0.212
-0.302,0.216
-0.315,0.213
-0.305,0.200
-0.300,0.205
-0.314,0.217
-0.306,0.215
-0.334,0.207
-0.320,0.220
-0.311,0.236
-0.281,0.217
-0.309,0.218
-0.290,0.213
-0.309,0.212
-0.300,0.217
-0.323,0.216
-0.302,0.201
-0.335,0.202
-0.309,0.217
-0.343,0.219
-0.337,0.220
-0.322,0.220
-0.321,0.217
-0.329,0.211
-0.301,0.229
-0.311,0.235
-0.341,0.234
-0.301,0.213
-0.319,0.236
-0.343,0.210
-0.306,0.218
-0.339,0.217
-0.346,0.226
-0.314,0.237
-0.312,0.247
-0.334,0.232
-0.340,0.224
-0.332,0.229
-0.351,0.228
-0.303,0.221
-0.338,0.244
-0.357,0.225
-0.337,0.210
-0.353,0.236
-0.351,0.237
-0.329,0.226
-0.352,0.248
-0.347,0.226
-0.330,0.205
-0.326,0.240
-0.334,0.245
-0.348,0.203
-0.371,0.248
-0.347,0.250
-0.330,0.203
-0.369,0.237
-0.368,0.238
-0.374,0.211
-0.354,0.231
-0.349,0.241
-0.344,0.219
-0.322,0.224
-0.341,0.225
-0.347,0.212
-0.351,0.223
-0.348,0.239
-0.351,0.192
-0.358,0.223
-0.352,0.203
-0.355,0.187
-0.352,0.179
-0.333,0.207
-0.352,0.183
-0.348,0.218
-0.353,0.224
-0.375,0.203
-0.371,0.215
-0.349,0.210
-0.338,0.186
-0.363,0.221
-0.373,0.201
-0.351,0.190
-0.349,0.231
-0.354,0.223
-0.396,0.225
-0.373,0.240
-0.393,0.239
-0.380,0.221
-0.379,0.238
-0.396,0.243
-0.364,0.236
-0.368,0.263
-0.365,0.247
-0.366,0.223
-0.370,0.244
-0.367,0.240
-0.374,0.264
-0.345,0.279
-0.346,0.272
-0.351,0.242
-0.344,0.274
-0.339,0.267
-0.336,0.265
-0.348,0.280
-0.357,0.284
-0.333,0.279
-0.317,0.290
-0.327,0.283
-0.352,0.281
-0.345,0.307
-0.342,0.310
-0.332,0.310
-0.315,0.316
-0.325,0.309
-0.325,0.293
-0.346,0.329
-0.333,0.311
-0.336,0.315
-0.330,0.316
-0.335,0.315
-0.339,0.299
-0.316,0.305
-0.313,0.285
-0.332,0.296
-0.316,0.304
-0.345,0.311
-0.291,0.278
-0.336,0.295
-0.352,0.301
-0.336,0.288
-0.321,0.295
-0.320,0.290
-0.331,0.282
-0.381,0.286
-0.363,0.297
-0.352,0.282
-0.355,0.310
-0.351,0.285
-0.360,0.288
-0.372,0.301
-0.364,0.305
-0.346,0.273
-0.387,0.282
-0.364,0.280
-0.368,0.284
-0.365,0.275
-0.324,0.284
-0.361,0.264
-0.360,0.301
-0.315,0.273
-0.294,0.275
-0.351,0.279
-0.321,0.279
-0.341,0.235
-0.299,0.248
-0.288,0.259
-0.302,0.250
-0.317,0.235
-0.292,0.273
-0.315,0.236
-0.282,0.254
-0.311,0.260
-0.309,0.250
-0.327,0.256
-0.291,0.281
-0.303,0.229
-0.304,0.255
-0.294,0.264
-0.282,0.253
-0.293,0.245
-0.270,0.259
-0.323,0.235
-0.334,0.248
-0.276,0.246
-0.262,0.242
-0.317,0.257
-0.285,0.284
-0.303,0.240
-0.268,0.243
-0.248,0.246
-0.275,0.243
-0.298,0.248
-0.276,0.271
-0.255,0.218
-0.241,0.227
-0.236,0.233
-0.266,0.234
-0.287,0.255
-0.247,0.262
-0.246,0.228
-0.283,0.236
-0.297,0.254
-0.274,0.238
-0.247,0.248
-0.244,0.243
-0.245,0.239
-0.289,0.249
-0.291,0.238
-0.251,0.257
-0.280,0.280
-0.272,0.280
-0.287,0.255
-0.255,0.233
-0.249,0.235
-0.256,0.251
-0.275,0.266
-0.260,0.269
-0.255,0.269
-0.256,0.266
-0.247,0.273
-0.304,0.279
-0.331,0.280
-0.264,0.277
-0.245,0.254
-0.252,0.240
-0.285,0.257
-0.296,0.245
-0.306,0.278
-0.269,0.278
-0.306,0.290
-0.324,0.277
-0.286,0.270
-0.238,0.253
-0.285,0.265
-0.284,0.298
-0.332,0.306
-0.311,0.280
-0.304,0.296
-0.356,0.301
-0.358,0.296
-0.330,0.300
-0.321,0.269
-0.295,0.254
-0.298,0.286
-0.322,0.280
-0.318,0.281
-0.283,0.303
-0.312,0.307
-0.323,0.283
-0.331,0.308
-0.318,0.280
-0.281,0.264
-0.267,0.281
-0.291,0.269
-0.332,0.265
-0.300,0.321
-0.307,0.303
-0.324,0.311
-0.340,0.314
-0.340,0.286
-0.293,0.255
-0.238,0.289
-0.262,0.284
-0.273,0.297
-0.305,0.310
-0.301,0.276
-0.302,0.309
-0.304,0.311
-0.336,0.304
-0.334,0.314
-0.279,0.270
-0.272,0.268
-0.292,0.272
-0.287,0.287
-0.312,0.303
-0.309,0.297
-0.317,0.309
-0.341,0.266
-0.356,0.273
